怪物ID,模型id,触发脚本,攻击AI,显示名,技能类型,技能资源,目标特效,等级,目标特效,视野范围,获得经验,获得内功,血量,魔量,最小物防,最大物防,最小法防,最大法防,最小物攻,最大物攻,最小法攻,最大法攻,闪避,命中,等待时间,等待时间,移动速度,施放技能间隔时间,头像,喊话间隔,子类型,掉落组ID,巡逻范围,追击范围,是否可以被撞,切换目标ai类型,切换目标间隔,伤害系数,距离仇仇恨系数,编辑器目录,类型,怪物组别,传送点id,默认AI,巡逻速度,尸体消失时间,刷新时间,方向固定,暴击率,抗暴击,物理攻击减免,魔法减免,回血速度,是否显示刷新公告,是否显示掉落公告,BOSS积分,功能ID,功能参数,默认对话,是否会喊话,随机喊话,简单掉落ID,武器形象,翅膀形象,称号形象,采集时间,是否显示怪物归属,死亡是否显示墓碑
11002029,31561,default,50001,狂热火蜥蜴,0,0,0,78,0,8,3102,620,62040,0,39,39,37,37,1756,3513,1756,3513,10,15,1000,1500,1,2500,0,0,4001,0,3,8,0,0,0,0,0,神威魔狱第8层,4,0,0,default,20000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
11002030,31564,default,50001,金杖蜘蛛,0,0,0,79,0,8,3506,701,70120,0,26,26,24,24,905,1812,905,1812,10,15,1000,1500,1,2500,0,0,4001,0,3,8,0,0,0,0,0,神威魔狱第8层,4,0,0,default,20000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
11002031,31562,default,50001,圣殿卫士,0,0,0,80,0,8,3607,721,72140,0,43,43,41,41,2080,4162,2080,4162,10,15,1000,1500,1,2500,0,0,4001,0,3,8,0,0,0,0,0,神威魔狱第8层,4,0,0,default,20000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
11002032,31563,default,50001,巨镰蜘蛛,0,0,0,81,0,8,3607,721,72140,0,43,43,41,41,2080,4162,2080,4162,10,15,1000,1500,1,2500,0,0,4001,0,3,8,0,0,0,0,0,神威魔狱第8层,4,0,0,default,20000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
11002033,31555,default,50001,狐狸法师,0,0,0,82,0,8,4069,813,81380,0,45,45,43,43,2263,4527,2263,4527,10,15,1000,1500,1,2500,0,0,4001,0,3,8,0,0,0,0,0,神威魔狱第9层,4,0,0,default,20000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
11002034,31555,default,50001,狐狸法师,0,0,0,83,0,8,4228,845,84560,0,45,45,43,43,2263,4527,2263,4527,10,15,1000,1500,1,2500,0,0,4001,0,3,8,0,0,0,0,0,神威魔狱第9层,4,0,0,default,20000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
11002035,31053,default,50001,狐狸战士,0,0,0,84,0,8,4228,845,84560,0,45,45,43,43,2263,4527,2263,4527,10,15,1000,1500,1,2500,0,0,4001,0,3,8,0,0,0,0,0,神威魔狱第9层,4,0,0,default,20000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
11002036,31114,default,50001,狐狸道士,0,0,0,85,0,8,4228,845,84560,0,45,45,43,43,2263,4527,2263,4527,10,15,1000,1500,1,2500,0,0,4001,0,3,8,0,0,0,0,0,神威魔狱第9层,4,0,0,default,20000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
11002037,31074,default,50001,神威魔狱统领,0,0,0,90,0,8,5800,580,58000,0,22,22,21,21,707,1415,707,1415,10,15,0,0,1,2500,0,0,4001,50100,3,8,0,0,0,0,0,神威魔狱统领,4,0,0,default,20000,3000,12000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
11002038,31091,default,50001,祖玛教主,0,0,0,90,0,10,46906,9380,1750000,0,124,124,115,115,970,1941,970,1941,10,15,0,0,1,1500,0,0,4002,50101,3,15,1,0,0,0,0,神威魔狱第1层boss,4,7,0,default,20000,120000,0,0,0,0,0,0,369,0,0,175,0,0,default,0,default,20009,0,0,0,0,0,0
11002039,31066,default,50002,赤月老魔,0,0,0,100,0,9,95731,19146,4060000,0,212,212,199,199,800,1500,800,1500,10,15,0,0,1,1500,0,0,4002,50102,0,0,1,0,0,0,0,神威魔狱第2层boss,4,8,0,default,20000,120000,0,5,0,0,0,0,527,0,0,406,0,0,default,0,default,20009,0,0,0,0,0,0
11002040,31123,default,50011,牛魔王,0,0,0,105,0,10,115942,23188,5158000,0,251,251,236,236,1950,3901,1950,3901,10,15,0,0,1,1500,0,0,4002,50103,3,15,1,0,0,0,0,神威魔狱第3层boss,4,9,0,default,20000,120000,0,0,0,0,0,0,611,0,0,515,0,0,default,0,default,20009,0,0,0,0,0,0
11002041,31071,default,50012,骨魔教主,0,0,0,110,0,10,136154,27230,6256000,0,291,291,273,273,2252,4504,2252,4504,10,15,0,0,1,1500,0,0,4002,50104,3,15,1,0,0,0,0,神威魔狱第4层boss,4,10,0,default,20000,120000,0,0,0,0,0,0,695,0,0,625,0,0,default,0,default,20010,0,0,0,0,0,0
11002042,31084,default,50005,冰封魔王,0,0,0,120,0,10,200760,40152,9900000,0,387,387,363,363,2982,5964,2982,5964,10,15,0,0,1,1500,0,0,4002,50105,3,15,1,0,0,0,0,神威魔狱第5层boss,4,13,0,default,20000,120000,0,0,0,0,0,0,951,0,0,990,0,0,default,0,default,20010,0,0,0,0,0,0
11002043,31077,default,50001,幽灵教主,0,0,0,120,0,10,356313,71262,15750000,0,637,637,598,598,4871,9743,4871,9743,10,15,0,0,1,1500,0,0,4002,50106,3,15,1,0,0,0,0,神威魔狱第6层boss,4,14,0,default,20000,120000,0,0,0,0,0,0,1071,0,0,1575,0,0,default,0,default,20010,0,0,0,0,0,0
11002044,31546,default,50022,蛮荒巨兽,0,0,0,120,0,10,445646,89129,18900000,0,794,794,745,745,6055,12111,6055,12111,10,15,0,0,1,1500,0,0,4002,50107,3,15,1,0,0,0,0,神威魔狱第7层boss,4,15,0,default,20000,120000,0,0,0,0,0,0,1166,0,0,1890,0,0,default,0,default,20011,0,0,0,0,0,0
11002045,31412,default,50016,火龙王,0,0,0,130,0,9,445646,89129,18900000,0,794,794,745,745,6055,12111,6055,12111,10,15,0,0,1,1500,0,0,4002,50108,0,0,1,0,0,0,0,神威魔狱第8层boss,4,16,0,default,20000,120000,0,6,0,0,0,0,1243,0,0,1890,0,0,default,0,default,20012,0,0,0,0,0,0
11002046,31115,default,50017,九尾妖狐,0,0,0,140,0,10,267575,53515,12750000,0,502,502,471,471,3851,7702,3851,7702,10,15,0,0,1,1500,0,0,4002,50108,3,15,1,0,0,0,0,神威魔狱第9层boss,4,17,0,default,20000,120000,0,0,0,0,0,0,1243,0,0,1275,0,0,default,0,default,20012,0,0,0,0,0,0
11002047,20012,default,50018,至尊帝皇,0,0,0,150,0,10,535219,107043,22110000,0,974,974,914,914,7415,14830,7415,14830,10,15,0,0,1,1500,0,0,4002,50108,3,15,1,0,0,0,0,神威魔狱第10层boss,4,18,0,default,20000,120000,0,0,0,0,0,0,1300,0,0,2211,0,0,default,0,default,20012,60016,70013,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11003001,31016,default,50001,尸王,0,0,0,80,0,10,31739,6347,634780,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,50003,3,15,1,0,0,0,0,尸王殿-假尸王,4,0,0,default,20000,120000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,50002,0,0,0,0,1,0
11003002,31016,default,50001,尸王,0,0,0,80,0,10,31739,6347,634780,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,50002,3,15,1,0,0,0,0,尸王殿-真尸王,4,0,0,default,20000,120000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,50002,0,0,0,0,1,0
11004001,31031,default,50001,红野猪,0,0,0,50,0,20,0,0,200000,0,0,0,0,0,22,45,22,45,10,15,0,0,1,1300,0,0,4001,0,0,20,0,0,0,0,0,烧猪洞第1波,4,0,0,default,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
11004002,31038,default,50001,黑野猪,0,0,0,51,0,20,0,0,300000,0,0,0,0,0,22,45,22,45,10,15,0,0,1,1300,0,0,4001,0,0,20,0,0,0,0,0,烧猪洞第2波,4,0,0,default,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
11004003,31031,default,50001,红野猪,0,0,0,50,0,20,0,0,400000,0,0,0,0,0,22,45,22,45,10,15,0,0,1,1300,0,0,4001,0,0,20,0,0,0,0,0,烧猪洞第3波,4,0,0,default,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
11004004,31038,default,50001,黑野猪,0,0,0,51,0,20,0,0,600000,0,0,0,0,0,22,45,22,45,10,15,0,0,1,1300,0,0,4001,0,0,20,0,0,0,0,0,烧猪洞第4波,4,0,0,default,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
11004005,31031,default,50001,红野猪,0,0,0,50,0,20,0,0,800000,0,0,0,0,0,22,45,22,45,10,15,0,0,1,1300,0,0,4001,0,0,20,0,0,0,0,0,烧猪洞第5波,4,0,0,default,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
11004006,31038,default,50001,黑野猪,0,0,0,51,0,20,0,0,1000000,0,0,0,0,0,22,45,22,45,10,15,0,0,1,1300,0,0,4001,0,0,20,0,0,0,0,0,烧猪洞第6波,4,0,0,default,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
11004007,31031,default,50001,红野猪,0,0,0,50,0,20,0,0,1300000,0,0,0,0,0,22,45,22,45,10,15,0,0,1,1300,0,0,4001,0,0,20,0,0,0,0,0,烧猪洞第7波,4,0,0,default,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
11004008,31038,default,50001,黑野猪,0,0,0,51,0,20,0,0,1600000,0,0,0,0,0,22,45,22,45,10,15,0,0,1,1300,0,0,4001,0,0,20,0,0,0,0,0,烧猪洞第8波,4,0,0,default,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
11004009,31031,default,50001,红野猪,0,0,0,50,0,20,0,0,1800000,0,0,0,0,0,22,45,22,45,10,15,0,0,1,1300,0,0,4001,0,0,20,0,0,0,0,0,烧猪洞第9波,4,0,0,default,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
11004010,31037,default,50001,火焰猪王,0,0,0,52,0,20,0,0,2000000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4001,0,0,20,1,0,0,0,0,烧猪洞第10波,4,0,0,default,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
11005001,31087,default,50001,怪物,0,0,0,121,0,8,0,0,123900,0,35,35,33,33,1503,3007,1503,3007,10,15,0,0,1,2500,0,0,4001,0,3,8,0,0,0,0,0,夜战比奇怪物,4,0,0,default,20000,3000,12000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
11006001,42024,default,0,雕像,0,0,0,100,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,4001,0,0,0,1,0,0,0,0,沙城,4,0,0,default,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
11006002,42024,default,0,雕像,0,0,0,100,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,4001,0,0,0,1,0,0,0,0,沙城无敌,4,0,0,default,0,3000,0,0,0,0,10000,10000,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
11006003,41063,default,0,墓碑,0,0,0,100,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,4001,0,0,0,1,0,0,0,0,boss死亡无敌,4,0,0,neutral,0,3000,0,0,0,0,10000,10000,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
#BOSS副本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5001001,31551,default,50001,邪恶钳虫,0,0,0,53,0,10,85,28,1700,0,1,1,30,30,30,62,30,62,10,15,0,0,1,2500,0,0,4001,0,3,15,0,0,0,0,0,个人BOSS副本1,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
5001002,31550,default,50001,钳虫,0,0,0,54,0,10,85,28,1700,0,1,1,25,25,27,55,27,55,10,15,0,0,1,2500,0,0,4001,0,3,15,0,0,0,0,0,个人BOSS副本1,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
5001003,31045,default,50001,剧毒蜈蚣,0,0,0,55,0,10,85,28,1700,0,1,1,25,25,27,55,27,55,10,15,0,0,1,2500,0,0,4001,0,3,15,0,0,0,0,0,个人BOSS副本1,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
5002001,31026,default,50001,沙漠苍狼,0,0,0,56,0,10,192,56,3850,0,3,3,46,46,71,143,71,143,10,15,0,0,1,2500,0,0,4001,0,3,15,0,0,0,0,0,个人BOSS副本2,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
5002002,31310,default,50001,穿山甲,0,0,0,57,0,10,192,56,3850,0,2,2,37,37,36,73,36,73,10,15,0,0,1,2500,0,0,4001,0,3,15,0,0,0,0,0,个人BOSS副本2,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
5002003,31320,default,50001,黄沙统领,0,0,0,58,0,10,192,56,3850,0,2,2,37,37,36,73,36,73,10,15,0,0,1,2500,0,0,4001,0,3,15,0,0,0,0,0,个人BOSS副本2,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
5003001,31038,default,50001,黑野猪,0,0,0,59,0,10,300,85,6000,0,6,6,61,61,71,143,71,143,10,15,0,0,1,2500,0,0,4001,0,3,15,0,0,0,0,0,个人BOSS副本3,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
5003002,31553,default,50001,蛇蝎,0,0,0,60,0,10,300,85,6000,0,7,7,67,67,71,143,71,143,10,15,0,0,1,2500,0,0,4001,0,3,15,0,0,0,0,0,个人BOSS副本3,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
5003003,31037,default,50001,血炼猪卫,0,0,0,61,0,10,300,85,6000,0,7,7,67,67,71,143,71,143,10,15,0,0,1,2500,0,0,4001,0,3,15,0,0,0,0,0,个人BOSS副本3,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
5004001,31101,default,50001,沃玛卫士,0,0,0,62,0,10,515,128,10300,0,8,8,76,76,191,384,191,384,10,15,0,0,1,2500,0,0,4001,0,3,15,0,0,0,0,0,个人BOSS副本4,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
5004002,31086,default,50001,沃玛守卫,0,0,0,63,0,10,515,128,10300,0,9,9,79,79,205,411,205,411,10,15,0,0,1,2500,0,0,4001,0,3,15,0,0,0,0,0,个人BOSS副本4,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
5004003,31100,default,50001,火焰沃玛,0,0,0,64,0,10,515,128,10300,0,9,9,79,79,205,411,205,411,10,15,0,0,1,2500,0,0,4001,0,3,15,0,0,0,0,0,个人BOSS副本4,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
5005001,31509,default,50001,白骨锤兵,0,0,0,65,0,10,3910,782,78200,0,23,23,213,213,773,1547,773,1547,10,15,0,0,1,2500,0,0,4001,0,3,15,0,0,0,0,0,个人BOSS副本5,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
5005002,31108,default,50001,烈焰亲卫,0,0,0,66,0,10,3910,782,78200,0,23,23,213,213,773,1547,773,1547,10,15,0,0,1,2500,0,0,4001,0,3,15,0,0,0,0,0,个人BOSS副本5,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
5005003,31105,default,50001,白骨队长,0,0,0,67,0,10,3910,782,78200,0,23,23,213,213,773,1547,773,1547,10,15,0,0,1,2500,0,0,4001,0,3,15,0,0,0,0,0,个人BOSS副本5,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
5006001,31564,default,50001,金杖蜘蛛,0,0,0,68,0,10,13500,2700,270000,0,35,35,373,373,1503,3007,1503,3007,10,15,0,0,1,2500,0,0,4001,0,3,15,0,0,0,0,0,个人BOSS副本6,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
5006002,31562,default,50001,圣殿卫士,0,0,0,69,0,10,13500,2700,270000,0,37,37,395,395,1604,3209,1604,3209,10,15,0,0,1,2500,0,0,4001,0,3,15,0,0,0,0,0,个人BOSS副本6,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
5006003,31563,default,50001,巨镰蜘蛛,0,0,0,70,0,10,13500,2700,270000,0,37,37,395,395,1604,3209,1604,3209,10,15,0,0,1,2500,0,0,4001,0,3,15,0,0,0,0,0,个人BOSS副本6,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
5001004,31599,default,50007,触龙邪神,0,0,0,60,0,9,12113,3028,150000,0,40,40,37,37,323,647,323,647,10,15,0,0,1,1500,0,0,4002,20203,0,0,1,0,0,0,0,个人BOSS1,4,3,0,default,20000,120000,0,5,0,0,0,0,0,0,0,15,0,0,default,0,default,20004,0,0,0,0,0,0
5002004,31153,default,50001,荒漠霸主,0,0,0,70,0,10,20452,4544,220000,0,65,65,61,61,519,1038,519,1038,10,15,0,0,1,1500,0,0,4002,20204,3,15,1,0,0,0,0,个人BOSS2,4,4,0,default,20000,120000,0,0,0,0,0,0,0,0,0,22,0,0,default,0,default,20005,0,0,0,0,0,0
5003004,31042,default,50008,血炼猪魔,0,0,0,80,0,10,31739,6347,380000,0,99,99,92,92,259,519,259,519,10,15,0,0,1,1500,0,0,4002,20205,3,15,1,0,0,0,0,个人BOSS3,4,5,0,default,20000,120000,0,0,0,0,0,0,0,0,0,38,0,0,default,0,default,20006,0,0,0,0,0,0
5004004,31096,default,50001,沃玛教主,0,0,0,100,0,10,46906,9380,1750000,0,124,124,115,115,970,1941,970,1941,10,15,0,0,1,1500,0,0,4002,20206,3,15,1,0,0,0,0,个人BOSS4,4,6,0,default,20000,120000,0,0,0,0,0,0,0,0,0,175,0,0,default,0,default,20008,0,0,0,0,0,0
5005004,31071,default,50012,骨魔教主,0,0,0,110,0,10,136154,27230,6256000,0,291,291,273,273,2252,4504,2252,4504,10,15,0,0,1,1500,0,0,4002,20207,3,15,1,0,0,0,0,个人BOSS5,4,10,0,default,20000,120000,0,0,0,0,0,0,0,0,0,625,0,0,default,0,default,20010,0,0,0,0,0,0
5006004,31412,default,50016,火龙王,0,0,0,130,0,9,445646,89129,18900000,0,794,794,745,745,6055,12111,6055,12111,10,15,0,0,0,1500,0,0,4002,20208,0,0,1,0,0,0,0,个人BOSS6,4,16,0,default,20000,120000,0,6,0,0,0,0,0,0,0,1890,0,0,default,0,default,20012,0,0,0,0,0,0
#镖车,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5007001,31535,default,50001,贫民镖车,0,0,0,100,0,10,0,0,1000000,0,124,124,115,115,970,1941,970,1941,10,15,0,1000,1,1500,0,0,0,50201,3,15,1,0,0,0,0,运镖镖车1,10,0,0,default,20000,120000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
5007002,31427,default,50001,白银镖车,0,0,0,101,0,10,0,0,1200000,0,124,124,115,115,970,1941,970,1941,10,15,0,1000,1,1500,0,0,0,50201,3,15,1,0,0,0,0,运镖镖车2,10,0,0,default,20000,120000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
5007003,31426,default,50001,五彩镖车,0,0,0,102,0,10,0,0,1500000,0,124,124,115,115,970,1941,970,1941,10,15,0,1000,1,1500,0,0,0,50201,3,15,1,0,0,0,0,运镖镖车3,10,0,0,default,20000,120000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
5007004,31429,default,50001,紫金镖车,0,0,0,103,0,10,0,0,2000000,0,124,124,115,115,970,1941,970,1941,10,15,0,1000,1,1500,0,0,0,50201,3,15,1,0,0,0,0,运镖镖车4,10,0,0,default,20000,120000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
#新手副本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001001,31530,default,50001,尸卫,0,0,0,20,0,6,80,26,1610,0,2,2,1,1,19,39,19,39,10,15,1000,1500,1,2500,0,0,4001,0,3,6,0,0,0,0,0,主线尸王副本,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
12001002,31016,default,50001,尸王,0,0,0,50,0,8,620,124,12390,0,2,2,1,1,19,39,19,39,10,15,0,0,1,2500,0,0,4002,30001,3,8,1,0,0,0,0,主线尸王副本,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,20001,0,0,0,0,0,0
12002001,31601,default,50001,虎蛇,0,0,0,30,0,6,172,50,3440,0,1,1,1,1,22,46,22,46,10,15,1000,1500,1,2500,0,0,4001,0,3,6,0,0,0,0,0,主线蛇谷副本,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
12002002,31023,default,50001,红蛇,0,0,0,30,0,6,186,53,3730,0,1,1,1,1,23,47,23,47,10,15,1000,1500,1,2500,0,0,4001,0,3,6,0,0,0,0,0,主线蛇谷副本,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
12002003,31021,default,50006,娜迦,0,0,0,60,0,10,1220,244,24450,0,1,1,1,1,23,47,23,47,10,15,0,0,1,1500,0,0,4002,30002,3,15,1,0,0,0,0,主线蛇谷副本,4,0,0,default,20000,120000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,20003,0,0,0,0,0,0
12003001,20003,default,50029,帮会小弟,0,0,0,60,0,8,0,0,5160,0,1,1,1,1,22,46,22,46,10,15,0,0,1,850,0,0,4001,0,3,8,0,0,0,0,0,沙城主线副本,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,60005,70001,0,0,0,0
12003002,20003,default,50029,帮会小弟,0,0,0,60,0,8,0,0,5160,0,1,1,1,1,23,47,23,47,10,15,0,0,1,850,0,0,4001,0,3,8,0,0,0,0,0,沙城主线副本,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,60005,70002,0,0,0,0
12003003,20004,default,50029,帮会小弟,0,0,0,60,0,8,0,0,5160,0,1,1,1,1,22,46,22,46,10,15,0,0,1,850,0,0,4001,30003,3,8,0,0,0,0,0,沙城主线副本,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,60006,70003,0,0,0,0
12003004,20004,default,50029,帮会小弟,0,0,0,60,0,8,0,0,5160,0,1,1,1,1,23,47,23,47,10,15,0,0,1,850,0,0,4001,30004,3,8,0,0,0,0,0,沙城主线副本,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,60006,70004,0,0,0,0
12003005,20005,default,50029,帮会小弟,0,0,0,60,0,8,0,0,5160,0,1,1,1,1,22,46,22,46,10,15,0,0,1,850,0,0,4001,30005,3,8,0,0,0,0,0,沙城主线副本,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,60007,70005,0,0,0,0
12003006,20005,default,50029,帮会小弟,0,0,0,60,0,8,0,0,5160,0,1,1,1,1,23,47,23,47,10,15,0,0,1,850,0,0,4001,30006,3,8,0,0,0,0,0,沙城主线副本,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,60007,70006,0,0,0,0
12003007,20012,default,50029,大老王,0,0,0,60,0,8,0,0,11952,0,1,1,1,1,23,47,23,47,10,15,0,0,1,850,0,0,4001,30007,3,8,0,0,0,0,0,沙城主线副本,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,60014,70012,1,0,0,0
12003008,20010,default,50029,云鹏,0,0,0,60,0,8,0,0,11952,0,1,1,1,1,23,47,23,47,10,15,0,0,1,850,0,0,4001,30008,3,8,0,0,0,0,0,沙城主线副本,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,60012,70009,2,0,0,0
12003009,20024,default,50030,张小凡,0,0,0,60,0,8,0,0,11952,0,1,1,1,1,23,47,23,47,10,15,0,0,1,850,0,0,4001,30009,3,8,0,0,0,0,0,沙城主线副本,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,60027,70010,3,0,0,0
12003010,20035,default,50031,戴你飞,0,0,0,60,0,8,0,0,11952,0,1,1,1,1,23,47,23,47,10,15,0,0,1,850,0,0,4001,30010,3,8,0,0,0,0,0,沙城主线副本,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,60042,70011,4,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12004001,31550,default,50001,暗殿钳虫,0,0,0,78,0,6,1035,210,2130,0,1,1,1,1,22,45,22,45,10,15,0,0,1,2500,0,0,4001,0,3,6,0,0,0,0,0,未知暗殿主线副本,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
12004002,31508,default,50001,暗之骷髅精灵,0,0,0,90,0,10,1000,200,200000,0,1,1,1,1,22,45,22,45,10,15,0,0,1,1500,0,0,4002,30013,3,15,1,0,0,0,0,未知暗殿主线副本,4,1001,0,default,20000,3000,0,0,0,0,0,0,300,1,1,40,0,0,default,0,default,20005,0,0,0,0,0,0
